记录时间：2014-09-12 21:52:04,242     Timer1:23785644
记录时间：2014-09-12 21:52:53,282     Timer1:23835267
 
记录时间：2014-09-12 21:52:53,380     Timer1:23835377
 
记录时间：2014-09-12 21:52:53,493     Timer1:23835486
 
记录时间：2014-09-12 21:52:53,597     Timer1:23835595
 
记录时间：2014-09-12 21:52:53,709     Timer1:23835704
 
记录时间：2014-09-12 21:52:53,815     Timer1:23835813
 
记录时间：2014-09-12 21:52:53,945     Timer1:23835938
 
记录时间：2014-09-12 21:52:54,038     Timer1:23836032
 
记录时间：2014-09-12 21:52:54,147     Timer1:23836141
 
记录时间：2014-09-12 21:52:54,282     Timer1:23836266
 
记录时间：2014-09-12 21:52:54,363     Timer1:23836359
 
记录时间：2014-09-12 21:52:54,508     Timer1:23836500
 
记录时间：2014-09-12 21:52:54,595     Timer1:23836593
 
记录时间：2014-09-12 21:52:54,739     Timer1:23836734
 
记录时间：2014-09-12 21:52:54,814     Timer1:23836812
 
记录时间：2014-09-12 21:52:54,927     Timer1:23836921
 
记录时间：2014-09-12 21:52:55,035     Timer1:23837030
 
记录时间：2014-09-12 21:52:55,141     Timer1:23837139
 
记录时间：2014-09-12 21:52:55,251     Timer1:23837249
 
记录时间：2014-09-12 21:52:55,359     Timer1:23837358
 
记录时间：2014-09-12 21:52:55,469     Timer1:23837467
 
记录时间：2014-09-12 21:52:55,579     Timer1:23837576
 
记录时间：2014-09-12 21:52:55,689     Timer1:23837685
 
记录时间：2014-09-12 21:52:55,798     Timer1:23837795
 
记录时间：2014-09-12 21:52:55,905     Timer1:23837904
 
记录时间：2014-09-12 21:52:56,050     Timer1:23838044
 
记录时间：2014-09-12 21:52:56,124     Timer1:23838122
 
记录时间：2014-09-12 21:52:56,234     Timer1:23838231
 
记录时间：2014-09-12 21:52:56,345     Timer1:23838341
 
记录时间：2014-09-12 21:52:56,451     Timer1:23838450
 
记录时间：2014-09-12 21:52:56,570     Timer1:23838559
 
记录时间：2014-09-12 21:52:56,671     Timer1:23838668
 
记录时间：2014-09-12 21:52:56,779     Timer1:23838777
 
记录时间：2014-09-12 21:52:56,889     Timer1:23838887
 
记录时间：2014-09-12 21:52:56,997     Timer1:23838996
 
记录时间：2014-09-12 21:52:57,125     Timer1:23839121
 
记录时间：2014-09-12 21:52:57,218     Timer1:23839214
 
记录时间：2014-09-12 21:52:57,330     Timer1:23839323
 
记录时间：2014-09-12 21:52:57,448     Timer1:23839433
 
记录时间：2014-09-12 21:52:57,543     Timer1:23839542
 
记录时间：2014-09-12 21:52:57,655     Timer1:23839651
 
记录时间：2014-09-12 21:52:57,763     Timer1:23839760
 
记录时间：2014-09-12 21:52:57,893     Timer1:23839885
 
记录时间：2014-09-12 21:52:57,996     Timer1:23839994
 
记录时间：2014-09-12 21:52:58,090     Timer1:23840088
 
记录时间：2014-09-12 21:52:58,198     Timer1:23840197
 
记录时间：2014-09-12 21:52:58,308     Timer1:23840306
 
记录时间：2014-09-12 21:52:58,417     Timer1:23840415
 
记录时间：2014-09-12 21:52:58,529     Timer1:23840525
 
记录时间：2014-09-12 21:52:58,637     Timer1:23840634
 
记录时间：2014-09-12 21:52:58,747     Timer1:23840743
 
记录时间：2014-09-12 21:52:58,854     Timer1:23840852
 
记录时间：2014-09-12 21:52:58,965     Timer1:23840961
 
记录时间：2014-09-12 21:52:59,092     Timer1:23841086
 
记录时间：2014-09-12 21:52:59,181     Timer1:23841180
 
记录时间：2014-09-12 21:52:59,292     Timer1:23841289
 
记录时间：2014-09-12 21:52:59,401     Timer1:23841398
 
记录时间：2014-09-12 21:52:59,509     Timer1:23841507
 
记录时间：2014-09-12 21:52:59,620     Timer1:23841617
 
记录时间：2014-09-12 21:52:59,728     Timer1:23841726
 
记录时间：2014-09-12 21:52:59,837     Timer1:23841835
 
记录时间：2014-09-12 21:52:59,946     Timer1:23841944
 
记录时间：2014-09-12 21:53:00,056     Timer1:23842054
 
记录时间：2014-09-12 21:53:00,164     Timer1:23842163
 
记录时间：2014-09-12 21:53:00,273     Timer1:23842272
 
记录时间：2014-09-12 21:53:00,383     Timer1:23842381
 
记录时间：2014-09-12 21:53:00,494     Timer1:23842490
 
记录时间：2014-09-12 21:53:00,602     Timer1:23842600
 
记录时间：2014-09-12 21:53:00,711     Timer1:23842709
 
记录时间：2014-09-12 21:53:00,819     Timer1:23842818
 
记录时间：2014-09-12 21:53:00,929     Timer1:23842927
 
记录时间：2014-09-12 21:53:01,039     Timer1:23843036
 
记录时间：2014-09-12 21:53:01,151     Timer1:23843146
 
记录时间：2014-09-12 21:53:01,256     Timer1:23843255
 
记录时间：2014-09-12 21:53:01,365     Timer1:23843364
 
记录时间：2014-09-12 21:53:01,475     Timer1:23843473
 
记录时间：2014-09-12 21:53:01,584     Timer1:23843582
 
记录时间：2014-09-12 21:53:01,693     Timer1:23843692
 
记录时间：2014-09-12 21:53:01,804     Timer1:23843801
 
记录时间：2014-09-12 21:53:01,912     Timer1:23843910
 
记录时间：2014-09-12 21:53:02,020     Timer1:23844019
 
记录时间：2014-09-12 21:53:02,131     Timer1:23844128
 
记录时间：2014-09-12 21:53:02,241     Timer1:23844238
 
记录时间：2014-09-12 21:53:02,351     Timer1:23844347
 
记录时间：2014-09-12 21:53:02,463     Timer1:23844456
 
记录时间：2014-09-12 21:53:02,566     Timer1:23844565
 
记录时间：2014-09-12 21:53:02,675     Timer1:23844674
 
记录时间：2014-09-12 21:53:02,822     Timer1:23844815
 
记录时间：2014-09-12 21:53:02,900     Timer1:23844893
 
记录时间：2014-09-12 21:53:03,003     Timer1:23845002
 
记录时间：2014-09-12 21:53:03,116     Timer1:23845111
 
记录时间：2014-09-12 21:53:03,221     Timer1:23845220
 
记录时间：2014-09-12 21:53:03,333     Timer1:23845330
 
记录时间：2014-09-12 21:53:03,440     Timer1:23845439
 
记录时间：2014-09-12 21:53:03,553     Timer1:23845548
 
记录时间：2014-09-12 21:53:03,659     Timer1:23845657
 
记录时间：2014-09-12 21:53:03,772     Timer1:23845766
 
记录时间：2014-09-12 21:53:03,877     Timer1:23845876
 
记录时间：2014-09-12 21:53:03,987     Timer1:23845985
 
记录时间：2014-09-12 21:53:04,096     Timer1:23846094
 
记录时间：2014-09-12 21:53:04,204     Timer1:23846203
 
记录时间：2014-09-12 21:53:04,314     Timer1:23846312
 
记录时间：2014-09-12 21:53:04,424     Timer1:23846422
 
记录时间：2014-09-12 21:53:04,534     Timer1:23846531
 
记录时间：2014-09-12 21:53:04,641     Timer1:23846640
 
记录时间：2014-09-12 21:53:04,751     Timer1:23846749
 
记录时间：2014-09-12 21:53:04,862     Timer1:23846858
 
记录时间：2014-09-12 21:53:04,969     Timer1:23846968
 
记录时间：2014-09-12 21:53:05,080     Timer1:23847077
 
记录时间：2014-09-12 21:53:05,187     Timer1:23847186
 
记录时间：2014-09-12 21:53:05,296     Timer1:23847295
 
记录时间：2014-09-12 21:53:05,444     Timer1:23847436
 
记录时间：2014-09-12 21:53:05,517     Timer1:23847514
 
记录时间：2014-09-12 21:53:05,624     Timer1:23847623
 
记录时间：2014-09-12 21:53:05,738     Timer1:23847732
 
记录时间：2014-09-12 21:53:05,844     Timer1:23847841
 
记录时间：2014-09-12 21:53:05,951     Timer1:23847950
 
记录时间：2014-09-12 21:53:06,060     Timer1:23848060
 
记录时间：2014-09-12 21:53:06,187     Timer1:23848184
 
记录时间：2014-09-12 21:53:06,281     Timer1:23848278
 
记录时间：2014-09-12 21:53:06,392     Timer1:23848387
 
记录时间：2014-09-12 21:53:06,497     Timer1:23848496
 
记录时间：2014-09-12 21:53:06,607     Timer1:23848606
 
记录时间：2014-09-12 21:53:06,716     Timer1:23848715
 
记录时间：2014-09-12 21:53:06,830     Timer1:23848824
 
记录时间：2014-09-12 21:53:06,934     Timer1:23848933
 
记录时间：2014-09-12 21:53:07,048     Timer1:23849042
 
记录时间：2014-09-12 21:53:07,152     Timer1:23849152
 
记录时间：2014-09-12 21:53:07,263     Timer1:23849261
 
记录时间：2014-09-12 21:53:07,371     Timer1:23849370
 
记录时间：2014-09-12 21:53:07,480     Timer1:23849479
 
记录时间：2014-09-12 21:53:07,589     Timer1:23849588
 
记录时间：2014-09-12 21:53:07,701     Timer1:23849698
 
记录时间：2014-09-12 21:53:07,810     Timer1:23849807
 
记录时间：2014-09-12 21:53:07,917     Timer1:23849916
 
记录时间：2014-09-12 21:53:08,027     Timer1:23850025
 
记录时间：2014-09-12 21:53:08,138     Timer1:23850134
 
记录时间：2014-09-12 21:53:08,246     Timer1:23850244
 
记录时间：2014-09-12 21:53:08,360     Timer1:23850353
 
记录时间：2014-09-12 21:53:08,467     Timer1:23850462
 
记录时间：2014-09-12 21:53:08,573     Timer1:23850571
 
记录时间：2014-09-12 21:53:08,682     Timer1:23850680
 
记录时间：2014-09-12 21:53:08,793     Timer1:23850790
 
记录时间：2014-09-12 21:53:08,906     Timer1:23850899
 
记录时间：2014-09-12 21:53:09,015     Timer1:23851008
 
记录时间：2014-09-12 21:53:09,127     Timer1:23851117
 
记录时间：2014-09-12 21:53:09,229     Timer1:23851226
 
记录时间：2014-09-12 21:53:09,338     Timer1:23851336
 
记录时间：2014-09-12 21:53:09,495     Timer1:23851492
 
记录时间：2014-09-12 21:53:09,588     Timer1:23851585
 
记录时间：2014-09-12 21:53:09,665     Timer1:23851663
 
记录时间：2014-09-12 21:53:09,776     Timer1:23851772
 
记录时间：2014-09-12 21:53:09,883     Timer1:23851882
 
记录时间：2014-09-12 21:53:09,996     Timer1:23851991
 
记录时间：2014-09-12 21:53:10,102     Timer1:23852100
 
记录时间：2014-09-12 21:53:10,212     Timer1:23852209
 
记录时间：2014-09-12 21:53:10,320     Timer1:23852318
 
记录时间：2014-09-12 21:53:10,431     Timer1:23852428
 
记录时间：2014-09-12 21:53:10,539     Timer1:23852537
 
记录时间：2014-09-12 21:53:10,652     Timer1:23852646
 
记录时间：2014-09-12 21:53:10,759     Timer1:23852755
 
记录时间：2014-09-12 21:53:10,866     Timer1:23852864
 
记录时间：2014-09-12 21:53:10,975     Timer1:23852974
 
记录时间：2014-09-12 21:53:11,084     Timer1:23853083
 
记录时间：2014-09-12 21:53:11,196     Timer1:23853192
 
记录时间：2014-09-12 21:53:11,303     Timer1:23853301
 
记录时间：2014-09-12 21:53:11,414     Timer1:23853410
 
记录时间：2014-09-12 21:53:11,523     Timer1:23853520
 
记录时间：2014-09-12 21:53:11,630     Timer1:23853629
 
记录时间：2014-09-12 21:53:11,742     Timer1:23853738
 
记录时间：2014-09-12 21:53:11,850     Timer1:23853847
 
记录时间：2014-09-12 21:53:11,959     Timer1:23853956
 
记录时间：2014-09-12 21:53:12,070     Timer1:23854066
 
记录时间：2014-09-12 21:53:12,177     Timer1:23854175
 
记录时间：2014-09-12 21:53:12,291     Timer1:23854284
 
记录时间：2014-09-12 21:53:12,395     Timer1:23854393
 
记录时间：2014-09-12 21:53:12,505     Timer1:23854502
 
记录时间：2014-09-12 21:53:12,614     Timer1:23854612
 
记录时间：2014-09-12 21:53:12,727     Timer1:23854721
 
记录时间：2014-09-12 21:53:12,836     Timer1:23854830
 
记录时间：2014-09-12 21:53:12,945     Timer1:23854939
 
记录时间：2014-09-12 21:53:13,050     Timer1:23855048
 
记录时间：2014-09-12 21:53:13,160     Timer1:23855158
 
记录时间：2014-09-12 21:53:13,268     Timer1:23855267
 
记录时间：2014-09-12 21:53:13,378     Timer1:23855376
 
记录时间：2014-09-12 21:53:13,489     Timer1:23855485
 
记录时间：2014-09-12 21:53:13,598     Timer1:23855594
 
记录时间：2014-09-12 21:53:13,706     Timer1:23855704
 
记录时间：2014-09-12 21:53:13,815     Timer1:23855813
 
记录时间：2014-09-12 21:53:13,923     Timer1:23855922
 
记录时间：2014-09-12 21:53:14,034     Timer1:23856031
 
记录时间：2014-09-12 21:53:14,144     Timer1:23856140
 
记录时间：2014-09-12 21:53:14,255     Timer1:23856250
 
记录时间：2014-09-12 21:53:14,361     Timer1:23856359
 
记录时间：2014-09-12 21:53:14,470     Timer1:23856468
 
记录时间：2014-09-12 21:53:14,580     Timer1:23856577
 
记录时间：2014-09-12 21:53:14,691     Timer1:23856686
 
记录时间：2014-09-12 21:53:14,799     Timer1:23856796
 
记录时间：2014-09-12 21:53:14,908     Timer1:23856905
 
记录时间：2014-09-12 21:53:15,017     Timer1:23857014
 
记录时间：2014-09-12 21:53:15,126     Timer1:23857123
 
记录时间：2014-09-12 21:53:15,234     Timer1:23857232
 
记录时间：2014-09-12 21:53:15,343     Timer1:23857342
 
记录时间：2014-09-12 21:53:15,455     Timer1:23857451
 
记录时间：2014-09-12 21:53:15,562     Timer1:23857560
 
记录时间：2014-09-12 21:53:15,671     Timer1:23857669
 
记录时间：2014-09-12 21:53:15,780     Timer1:23857778
 
记录时间：2014-09-12 21:53:15,891     Timer1:23857888
 
记录时间：2014-09-12 21:53:16,002     Timer1:23857997
 
记录时间：2014-09-12 21:53:16,108     Timer1:23858106
 
记录时间：2014-09-12 21:53:16,222     Timer1:23858215
 
记录时间：2014-09-12 21:53:16,326     Timer1:23858324
 
记录时间：2014-09-12 21:53:16,436     Timer1:23858434
 
记录时间：2014-09-12 21:53:16,544     Timer1:23858543
 
记录时间：2014-09-12 21:53:16,655     Timer1:23858652
 
记录时间：2014-09-12 21:53:16,764     Timer1:23858761
 
记录时间：2014-09-12 21:53:16,872     Timer1:23858870
 
记录时间：2014-09-12 21:53:16,984     Timer1:23858980
 
记录时间：2014-09-12 21:53:17,091     Timer1:23859089
 
记录时间：2014-09-12 21:53:17,200     Timer1:23859198
 
记录时间：2014-09-12 21:53:17,311     Timer1:23859307
 
记录时间：2014-09-12 21:53:17,418     Timer1:23859416
 
记录时间：2014-09-12 21:53:17,527     Timer1:23859526
 
记录时间：2014-09-12 21:53:17,637     Timer1:23859635
 
记录时间：2014-09-12 21:53:17,745     Timer1:23859744
 
记录时间：2014-09-12 21:53:17,854     Timer1:23859853
 
记录时间：2014-09-12 21:53:17,966     Timer1:23859962
 
记录时间：2014-09-12 21:53:18,074     Timer1:23860072
 
记录时间：2014-09-12 21:53:18,182     Timer1:23860181
 
记录时间：2014-09-12 21:53:18,293     Timer1:23860290
 
记录时间：2014-09-12 21:53:18,401     Timer1:23860399
 
记录时间：2014-09-12 21:53:18,511     Timer1:23860508
 
记录时间：2014-09-12 21:53:18,623     Timer1:23860618
 
记录时间：2014-09-12 21:53:18,730     Timer1:23860727
 
记录时间：2014-09-12 21:53:18,840     Timer1:23860836
 
记录时间：2014-09-12 21:53:18,961     Timer1:23860945
 
记录时间：2014-09-12 21:53:19,057     Timer1:23861054
 
记录时间：2014-09-12 21:53:19,167     Timer1:23861164
 
记录时间：2014-09-12 21:53:19,311     Timer1:23861304
 
记录时间：2014-09-12 21:53:19,385     Timer1:23861382
 
记录时间：2014-09-12 21:53:19,497     Timer1:23861491
 
记录时间：2014-09-12 21:53:19,604     Timer1:23861600
 
记录时间：2014-09-12 21:53:19,713     Timer1:23861710
 
记录时间：2014-09-12 21:53:19,825     Timer1:23861819
 
记录时间：2014-09-12 21:53:19,930     Timer1:23861928
 
记录时间：2014-09-12 21:53:20,039     Timer1:23862037
 
记录时间：2014-09-12 21:53:20,159     Timer1:23862146
 
记录时间：2014-09-12 21:53:20,257     Timer1:23862256
 
记录时间：2014-09-12 21:53:20,366     Timer1:23862365
 
记录时间：2014-09-12 21:53:20,476     Timer1:23862474
 
记录时间：2014-09-12 21:53:20,608     Timer1:23862599
 
记录时间：2014-09-12 21:53:20,728     Timer1:23862724
 
记录时间：2014-09-12 21:53:20,826     Timer1:23862817
 
记录时间：2014-09-12 21:53:20,929     Timer1:23862926
 
记录时间：2014-09-12 21:53:21,039     Timer1:23863036
 
记录时间：2014-09-12 21:53:21,150     Timer1:23863145
 
记录时间：2014-09-12 21:53:21,261     Timer1:23863254
 
记录时间：2014-09-12 21:53:21,367     Timer1:23863363
 
记录时间：2014-09-12 21:53:21,488     Timer1:23863472
 
记录时间：2014-09-12 21:53:21,583     Timer1:23863582
 
记录时间：2014-09-12 21:53:21,697     Timer1:23863691
 
记录时间：2014-09-12 21:53:21,801     Timer1:23863800
 
记录时间：2014-09-12 21:53:21,910     Timer1:23863909
 
记录时间：2014-09-12 21:53:22,019     Timer1:23864018
 
记录时间：2014-09-12 21:53:22,130     Timer1:23864128
 
记录时间：2014-09-12 21:53:22,238     Timer1:23864237
 
记录时间：2014-09-12 21:53:22,348     Timer1:23864346
 
记录时间：2014-09-12 21:53:22,459     Timer1:23864455
 
记录时间：2014-09-12 21:53:22,571     Timer1:23864564
 
记录时间：2014-09-12 21:53:22,675     Timer1:23864674
 
记录时间：2014-09-12 21:53:22,785     Timer1:23864783
 
记录时间：2014-09-12 21:53:22,893     Timer1:23864892
 
记录时间：2014-09-12 21:53:23,005     Timer1:23865001
 
记录时间：2014-09-12 21:53:23,112     Timer1:23865110
 
记录时间：2014-09-12 21:53:23,221     Timer1:23865220
 
记录时间：2014-09-12 21:53:23,332     Timer1:23865329
 
记录时间：2014-09-12 21:53:23,439     Timer1:23865438
 
记录时间：2014-09-12 21:53:23,551     Timer1:23865547
 
记录时间：2014-09-12 21:53:23,658     Timer1:23865656
 
记录时间：2014-09-12 21:53:23,767     Timer1:23865766
 
记录时间：2014-09-12 21:53:23,876     Timer1:23865875
 
记录时间：2014-09-12 21:53:23,986     Timer1:23865984
 
记录时间：2014-09-12 21:53:24,094     Timer1:23866093
 
记录时间：2014-09-12 21:53:24,203     Timer1:23866202
 
记录时间：2014-09-12 21:53:24,315     Timer1:23866312
 
记录时间：2014-09-12 21:53:24,422     Timer1:23866421
 
